Región,Comuna,Latitude,Longitude,Razón social,Nombre de Establecimiento,Rubro,ID Establecimiento,Generación Residuos Peligrosos ton/año (2016),Emisión al aire año ton/año (2016),Emisión CO2 ton/año (2016),Emisión NOX ton/año (2016),Emisión SO2 ton/año (2016),"Emisión MP2,5 ton/año (2016)",Emisión MP 10 ton/año (2016),Generación de residuos no peligrosos ton/año 2016,Destinatario de residuos no peligrosos ton/año (2016)
Araucanía,Carahue,-38.71326592,-73.16231097,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS - LAGUNA DEL DESIERTO - CARAHUE,Gestor de residuos,5401838,-,0,-,-,-,-,-,-,-
Araucanía,Temuco,-38.71308163,-72.65411119,I MUNICIPALIDAD DE TEMUCO,CESFAM EL CARMEN,Otras actividades,5469324,-,20.44224,20.44224,0,0,0,0,-,-
Araucanía,Carahue,-38.71294284,-73.14755221,AGUAS ARAUCANIA S.A.,PLANTA DE TRATAMIENTO DE AGUA POTABLE - CARAHUE,Gestor de residuos,5401858,-,4.6335744,4.6335744,0,0,0,0,-,-
Araucanía,Temuco,-38.71245339,-72.56050012,TALBOT HOTELS S A,HOTEL HOLIDAY INN EXPRESS TEMUCO,Otras actividades,92739,-,4.088448,4.088448,0,0,0,0,-,-
Araucanía,Carahue,-38.71221486,-73.1642355,I MUNICIPALIDAD DE CARAHUE,ILUSTRE MUNICIPALIDAD DE CARAHUE,Municipio,1965233,-,-,-,-,-,-,-,4920,-
Araucanía,Carahue,-38.71207683,-73.16004129,SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL CARAHUE,HOSPITAL CARAHUE,Otras actividades,5459410,1.635,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.71165616,-72.55986025,SOQUIMICH COMERCIAL S A,BODEGA PULMON TEMUCO,0,5470870,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.71152806,-72.65392049,CORP IGLESIA DE LOS ADVENTISTAS DEL SEPTIMO DIA,CORPORACION IGLESIA ADVENTISTA DEL 7º DIA,Otras actividades,5441176,-,367.23024,367.23024,0,0,0,0,-,-
Araucanía,Carahue,-38.71143887,-73.16703849,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,SUPERMERCADOS EL TREBOL CARAHUE,Comercio,5469686,-,622.732752,622.732752,0,0,0,0,-,-
Araucanía,Temuco,-38.71121732,-72.5470762,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS - PUENTE EL AHOGADO - TEMUCO,Gestor de residuos,5401751,-,0,-,-,-,-,-,-,-
Araucanía,Padre Las Casas,-38.71120393,-72.46455669,0,HUERTO ALVARO LLAUPE,0,5471056,-,-,-,-,-,-,-,-,-
Araucanía,Carahue,-38.71106732,-73.16345982,COMERCIAL LILY LIMITADA,SUPERMERCADO LILY CARAHUE,Comercio,5461378,-,9.5737824,9.5737824,0,0,0,0,-,-
Araucanía,Carahue,-38.71087155,-73.16476439,BANCO DEL ESTADO DE CHILE,BANCO DEL ESTADO DE CHILE - SUCURSAL CARAHUE,Otras actividades,7460,-,0.48672,0.48672,0,0,0,0,-,-
Araucanía,Temuco,-38.71078669,-72.62879506,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS EL ESFUERZO,Gestor de residuos,5462671,-,0,-,-,-,-,-,-,-
Araucanía,Temuco,-38.71077885,-72.62663339,I MUNICIPALIDAD DE TEMUCO,CECOF VILLA EL SALAR,Otras actividades,5469319,-,-,-,-,-,-,-,-,-
Araucanía,Carahue,-38.71048072,-73.16225579,URENDA,F 637 LAS HERAS,Otras actividades,5460255,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.71014351,-72.63752144,AGUAS ARAUCANIA S.A.,PRESURIZADORA SAN MARCOS  TEMUCO,Gestor de residuos,5462668,-,0,-,-,-,-,-,-,-
Araucanía,Temuco,-38.71012925,-72.56786976,FUNDACION EDUCACIONAL TEODOSIO FLORENTINI,FUNDACION TEOOSIO FLORENTINI,Otras actividades,22296,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.71009362,-72.55838399,INMOBILIARIA NUEVAVIDA LIMITADA,OBRA CONDOMINIO PORTAL DEL SUR,Construcción e inmobiliarias,5470346,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.71006431,-72.56777996,CONGREGACION HNAS MAESTRAS DE LA SANTA C,CONGREGACION HERMANAS MAESTRAS DE LA SANTA CRUZ,Otras actividades,5401281,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.70969962,-72.55763844,TRANSELEC S A,SUBESTACION TEMUCO,Transmision y distribucion de energía eléctrica,5440366,-,1.022112,1.022112,0,0,0,0,-,-
Araucanía,Temuco,-38.70902649,-72.63397043,I MUNICIPALIDAD DE TEMUCO,CECOF VILLA ARQUENCO,Otras actividades,5469318,-,-,-,-,-,-,-,-,-
Araucanía,Carahue,-38.70885706,-73.16788645,CORP ADMINISTRATIVA DEL PODER JUDICIAL,JUZGADO DE LETRAS Y GARANTÍA DE CARAHUE,Otras actividades,4587020,-,1.2265344,1.2265344,0,0,0,0,-,-
Araucanía,Carahue,-38.70885706,-73.16788645,PADILLA,VICTOR CELEDONIO PADILLA IBIETA,Otras actividades,5463960,9,-,-,-,-,-,-,-,-
Araucanía,Carahue,-38.70885706,-73.16788645,0,BARRACA FLOODY,0,5474319,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.70818291,-72.55576973,TRANSELEC S A,INSTALACIÓN DE FAENAS SE TEMUCO,Transmision y distribucion de energía eléctrica,5468528,-,-,-,-,-,-,-,897.4,-
Araucanía,Temuco,-38.70763439,-72.55496049,FORESTAL MININCO S A,OFICINA TEMUCO,Otras actividades,323157,-,0,-,-,-,-,-,-,-
Araucanía,Temuco,-38.70660611,-72.64037467,DILLEMS,PROMADCHILE,Industria manufacturera,5400823,4.875,0,-,-,-,-,-,-,-
Araucanía,Temuco,-38.70523098,-72.53918588,CONSTRUCTORA INGENIEROS ASOCIADOS LIMITADA,CONSTRUCTORA CIAL TEMUCO,Construcción e inmobiliarias,5463904,12.8,-,-,-,-,-,-,-,-
Araucanía,Carahue,-38.70454862,-73.15748592,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS - RIO DAMAS - CARAHUE,Gestor de residuos,5401861,-,0,0,0,0,0,0,-,-
Araucanía,Temuco,-38.70393003,-72.53773572,SOC PETREOS S A,PLANTA TEMUCO,Industria manufacturera,3549,3.473,-,-,-,-,-,-,4910.86,-
Araucanía,Temuco,-38.70290955,-72.54833756,UNIVERSIDAD CATOLICA DE TEMUCO,UNIVERSIDAD CATOLICA CAMPUS NORTE,Otras actividades,21456,-,0,0,0,0,0,0,-,-
Araucanía,Temuco,-38.70265745,-72.54276957,ESPECIALIDADES ASFALTICAS BITUMIX C V V LIMITADA,PLANTA TEMUCO,Otras actividades,5460067,21.6,2367.8928,2367.8928,0,0,0,0,-,-
Araucanía,Temuco,-38.7020179,-72.53977899,BIOINNOVA SPA,SALA DE BASURAS DE RESIDUOS PELIGROSOS TRATAMIENTO DE RESIDUOS BIOINNOVA EIRL,Gestor de residuos,5462926,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.69984505,-72.54656813,INMOBILIARIA SANTA MATILDE DEL CARMEN LIMITADA,INMOBILIARIA SANTA MATILDE LTDA,0,5473057,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.69884846,-72.5484533,CONSTRUCTORA POCURO SPA,HACIENDA MARIPOSAS,Construcción e inmobiliarias,5460150,1.363,-,-,-,-,-,-,1.136,-
Araucanía,Temuco,-38.69884106,-72.53610521,CONSTRUCTORA SOCOVESA SUR S.A.,C_SUR_2032 VALLE ASTURIAS V,Construcción e inmobiliarias,5467915,0.274,-,-,-,-,-,-,1456,-
Araucanía,Temuco,-38.69873881,-72.55138891,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS MARIPOSA,Gestor de residuos,5462670,-,0,0,0,0,0,0,-,-
Araucanía,Temuco,-38.69674508,-72.54439765,COLCHONES ROSEN SAIC,COLCHONES ROSEN SAIC,Industria manufacturera,5468725,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.69442944,-72.52687526,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,SUPERMERCADOS EL TREBOL BARROS ARANA,Comercio,5469862,-,325.0374912,325.0374912,0,0,0,0,-,-
Araucanía,Temuco,-38.69389304,-72.56180932,ENTEL PCS TELECOMUNICACIONES S A,MARIPOSAS,Otras actividades,5467013,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.69307287,-72.52408235,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS - SANTA CAROLINA -TEMUCO,Gestor de residuos,5401766,-,0,0,0,0,0,0,-,-
Araucanía,Temuco,-38.69226983,-72.52190273,SOC RECUPERADORA DE PAPEL S A,SOCIEDAD RECUPERADORA DE PAPEL,Gestor de residuos,5462038,-,-,-,-,-,-,-,9.78,12740.704
Araucanía,Vilcún,-38.6921547,-72.01866224,AGUAS ARAUCANIA S.A.,PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS DE CHERQUENCO,Gestor de residuos,5401776,-,21.66945581,21.66945581,0,0,0,0,-,-
Araucanía,Vilcún,-38.69210407,-72.5014219,TRANSPORTES CCU LTDA,TCCU TEMUCO,Transporte,5453460,28.95,10.732176,10.732176,0,0,0,0,-,-
Araucanía,Temuco,-38.69050272,-72.65189456,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS- SAN FRANCISCO - TEMUCO,Gestor de residuos,5401768,-,0,0,0,0,0,0,-,-
Araucanía,Temuco,-38.69028179,-72.53526088,COLCHONES ROSEN SAIC,COLCHONES ROSEN SAIC,Industria manufacturera,317024,133.658,11278.25329,11278.25329,0,0,0,0,400.3,-
Araucanía,Temuco,-38.68973241,-72.53441754,ABASTIBLE S.A.,OFICINA DE DISTRIBUCIÓN TEMUCO,Otras actividades,5403060,-,12.73551552,12.73551552,0,0,0,0,-,-
Araucanía,Temuco,-38.68700202,-72.51229033,MIRADOR DEL RIO Y CIA LTDA,MOTEL INN,Otras actividades,5462865,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.68350242,-72.34344892,AGRICOLA LA HIJUELA LIMITADA,AGRICOLA LA HIJUELA LTDA,0,5472250,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.68252765,-72.00225816,AGUAS ARAUCANIA S.A.,PLANTA DE TRATAMIENTO DE AGUA POTABLE -CHERQUENCO,Gestor de residuos,5401831,-,9.68280768,9.68280768,0,0,0,0,-,-
Araucanía,Vilcún,-38.67786909,-72.31653209,PROCESOS SANITARIOS SPA,PROCESOS SANITARIOS SPA,Otras actividades,5442128,1103.173,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.6770448,-72.14966718,TELEFONICA MOVILES CHILE S A,VILCUN,Otras actividades,5464092,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.67627626,-72.48055963,MARDONES,OMAR PATRICIO MARDONES SANDOVAL,Transporte,3950436,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.67499086,-72.50506311,SEMILLAS GENERACION 2000 LIMITADA,BODEGAS  SG CAJON,0,5470871,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.67378662,-72.50099028,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUA POTABLE - CAJÓN,Gestor de residuos,5401907,-,30.322656,30.322656,0,0,0,0,-,-
Araucanía,Temuco,-38.67321736,-72.50049289,MALTEXCO S A,MALTEXCO CAJÓN,Producción de alimentos,5452434,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.6728825,-72.5075959,AGRICOLA LOBERT LIMITADA,AGRICOLA LOBERT LIMITADA,0,5474452,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.67214431,-72.2181157,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUA POTABLE - VILCUN,Gestor de residuos,5401892,-,66.5394912,66.5394912,0,0,0,0,-,-
Araucanía,Vilcún,-38.67212738,-72.49881833,CIA MOLINERA SAN CRISTOBAL S A,PLANTA CAJON,Producción de alimentos,5459072,0.37,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.6721114,-72.22620776,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS - VILCUN,Gestor de residuos,5401754,-,0,0,0,0,0,0,-,-
Araucanía,Vilcún,-38.67207693,-72.23616169,AGUAS ARAUCANIA S.A.,PLANTA DE TRATAMIENTO DE DE AGUAS SERVIDAS - VILCUN,Gestor de residuos,5401795,-,35.1265824,35.1265824,0,0,0,0,31.25,-
Araucanía,Vilcún,-38.67055693,-72.22486572,I MUNICIPALIDAD DE VILCUN,ILUSTRE MUNICIPALIDAD DE VILCÚN,0,1965236,-,-,-,-,-,-,-,8400,-
Araucanía,Vilcún,-38.67026507,-72.22206139,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,SUPERMERCADOS EL TREBOL VILCUN,Comercio,5469673,-,606.37896,606.37896,0,0,0,0,-,-
Araucanía,Vilcún,-38.66771799,-72.22444677,SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL VILCUN,HOSPITAL VILCUN,Otras actividades,5459687,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.66651037,-72.227849,SERVICIO DE SALUD ARAUCANIA SUR HOSPITAL VILCUN,HOSPITAL VILCUN,Otras actividades,5465796,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.66547273,-72.16320357,AQUACHILE S A,CENTRO CHERQUENCO,Pesca,4585756,-,34.411104,34.411104,0,0,0,0,81,-
Araucanía,Temuco,-38.66451462,-72.48876359,RUTA DE LA ARAUCANIA SOCIEDAD CONCESIONARIA S A,PEAJE TEMUCO NORTE,Otras actividades,4587447,-,2.044224,2.044224,0,0,0,0,-,-
Araucanía,Temuco,-38.6607408,-72.71826639,I MUNICIPALIDAD DE TEMUCO,CENTRO DE DISPOSICIÓN FINAL DE RESIDUOS SOLIDOS MUNICIPALES  BOYECO,Gestor de residuos,5465078,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.66052618,-72.42348349,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",HUERTO PARCELA 22,0,5471077,-,-,-,-,-,-,-,-,-
Araucanía,Temuco,-38.6599746,-72.71317695,I MUNICIPALIDAD DE TEMUCO,CESFAM MONSEÑOR SERGIO VALECH,Otras actividades,5469864,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.65918341,-72.42510588,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",HUERTO HIJUELA 24,0,5471075,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.65488057,-72.47777071,CERVECERA CCU CHILE LIMITADA,CERVECERA CCU CHILE LIMITADA,Producción de alimentos,102426,15.473,104357.3042,104357.3042,0,0,0,0,30470.5,-
Araucanía,Lautaro,-38.65066112,-72.47388588,COMERCIAL URIEL LIMITADA,PETROBRAS URIEL,Combustibles,5469435,-,-,-,-,-,-,-,-,-
Araucanía,Lonquimay,-38.64580676,-71.08506468,REMAVESA S A,LICURA,Otras actividades,5470181,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.64261887,-72.41755394,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",HUERTO HIJUELA 5,0,5471072,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.64228656,-72.09804187,CIA SALMONIFERA DALCAHUE LIMITADA,PISCICULTURA SAN PATRICIO,Pesca,5442596,0.746,99571.81478,99571.81478,0,0,0,0,438.7,-
Araucanía,Vilcún,-38.64195156,-72.09797498,CIA SALMONIFERA DALCAHUE LIMITADA,PISCICULTURA SAN PATRICIO,0,5452317,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.63273596,-72.45333383,PROCESADORA DE GRANOS AUSTRAL S A,AUSTRALGRANOS S.A.,Producción de alimentos,5441748,-,0,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.63249256,-72.32817301,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",HUERTO SANTA CATALINA,0,5471074,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.63243418,-72.45892706,RUTA DE LA ARAUCANIA SOCIEDAD CONCESIONARIA S A,ÁREA DE SERVICIOS GENERALES PILLANLELBÚN,Otras actividades,4591568,-,4.088448,4.088448,0,0,0,0,-,-
Araucanía,Lautaro,-38.631405,-72.4542769,MONSANTO CHILE  S.A.,HOME FARM TEMUCO,Industria agropecuaria y silvicultura,356012,0.202,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.61983565,-72.39250835,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",TRES LUCES,0,5471060,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.61896905,-72.39283835,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",HIJUELA 69,0,5471061,-,-,-,-,-,-,-,-,-
Araucanía,Cholchol,-38.61158942,-72.83681221,AGUAS ARAUCANIA S.A.,PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS -CHOLCHOL,Gestor de residuos,5401767,-,9.8122752,9.8122752,0,0,0,0,-,-
Araucanía,Cholchol,-38.61063118,-72.84200876,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS -CHOLCHOL,Gestor de residuos,5401820,-,10.5958944,10.5958944,0,0,0,0,-,-
Araucanía,Lautaro,-38.61049775,-72.44871208,"COMERCIALIZADORA PEREZ Y COMPANIA SPA,",F 460 PILLANLELBUN,Comercio,5463862,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.61039059,-72.36185777,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",HIJUELA 17,0,5471070,-,-,-,-,-,-,-,-,-
Araucanía,Cholchol,-38.60876358,-72.84480932,AGUAS ARAUCANIA S.A.,PLANTA DE TRATAMIENTO DE AGUA POTABLE -CHOLCHOL,Gestor de residuos,5401794,-,11.8564992,11.8564992,0,0,0,0,-,-
Araucanía,Lautaro,-38.6080564,-72.44748955,TRANSPORTE Y GESTION AMBIENTAL SOLITRANS SPA,SOLITRANS,0,5474170,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.60802428,-72.44478075,FORESTAL VENTURELLI LIMITADA,FORESTAL VENTURELLI,0,5471603,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.60758251,-72.448069,SOCIEDAD COMERCIAL RUKAFUG LIMITADA,PLANTA DE RECICLAJE PILLAN,0,5470792,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.60670497,-72.44831827,MADERAS JAIME VENTURELLI Y COMPANIA LTDA,PLANTA TEMUCO,Industria agropecuaria y silvicultura,4589751,4.92,-,-,-,-,-,-,198,-
Araucanía,Lautaro,-38.60665074,-72.39033346,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",HUERTO HIJUELA 24,0,5471062,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.60645477,-72.44511203,ARIDOS Y CONSTRUCTORA SAN VICENTE LIMITADA,ARIDOS Y CONSTRUCTORA SAN VICENTE LIMITADA,Construcción e inmobiliarias,5460775,3.2,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.60628095,-72.2881544,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",HUERTO PARCELA 7,0,5471081,-,-,-,-,-,-,-,-,-
Araucanía,Cholchol,-38.60436206,-72.8304381,SERVICIO NACIONAL DE MENORES,CIP CRC CHOL CHOL,0,5401048,-,-,-,-,-,-,-,-,-
Araucanía,Cholchol,-38.60201772,-72.84595275,COMERCIAL LILY LIMITADA,SUPERMERCADO LILY CHOLCHOL,Comercio,5401975,-,34.69695466,34.69695466,0,0,0,0,-,-
Araucanía,Lautaro,-38.60078106,-72.37203798,"COOPERATIVA AGROECOLOGICA,SILVOPECUARIA Y DE SERVICIOS
            AMULEF LEF TRAR",AGUA DE MAITEN,0,5471059,-,-,-,-,-,-,-,-,-
Araucanía,Vilcún,-38.60051488,-72.04713259,HIDROELECTRICA TRUENO SA,HIDROELECTRICA TRUENO SA,Generación de energía,5465821,-,-,-,-,-,-,-,-,-
Araucanía,Lautaro,-38.59889511,-72.44881313,INDUSTRIAL Y FORESTAL ZIPOFOREX LIMITADA,INDUSTRIAL Y FORESTAL ZIPOFOREX LTDA,Industria agropecuaria y silvicultura,5457585,5.5,-,-,-,-,-,-,40,-
Araucanía,Cholchol,-38.59795617,-72.85195295,AGUAS ARAUCANIA S.A.,PLANTA ELEVADORA DE AGUAS SERVIDAS- NEWEN- CHOLCHOL,Gestor de residuos,5401869,-,0,0,0,0,0,0,-,-
